source,title,company,salary,salary_num,skills,location,date,experience_level,category
Global_Job,Data Scientist,Company (201-500 emp.),72633.01,72633.0,"Kubernetes, Java, AWS, TensorFlow, Excel, Pandas","Grenada, Lake Chelsea",17-01-2024,Middle,Data Science
Global_Job,QA Engineer,Company (51-200 emp.),65028.95,65029.0,"Java, Python, Docker, Pandas","Italy, Madisonberg",17-09-2023,Middle,QA & Testing
Global_Job,Product Manager,Company (501-1000 emp.),98771.22,98771.0,"Python, Kubernetes, GCP, Excel, JavaScript, Pandas","Macao, Port Laurahaven",20-08-2023,Middle,Management
Global_Job,QA Engineer,Company (501-1000 emp.),93426.41,93426.0,"Excel, AWS, Pandas, TensorFlow, JavaScript, Python","Barbados, Cookborough",08-11-2024,Middle,QA & Testing
Global_Job,Product Manager,Company (10000+ emp.),52846.45,52846.0,"Docker, JavaScript, Python, Excel, Java, Pandas","Antarctica (the territory South of 60 deg S), Johnchester",05-01-2024,Middle,Management
Global_Job,AI Researcher,Company (Jan-50 emp.),79449.86,79450.0,"Excel, AWS, GCP, Python","Latvia, Jaredview",01-05-2025,Middle,Data Science
Global_Job,Data Engineer,Company (501-1000 emp.),Negotiable,,"TensorFlow, GCP, AWS, Docker","Afghanistan, West Kimberlyview",28-11-2024,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (501-1000 emp.),99856.65,99857.0,"AWS, JavaScript, SQL, Python","Angola, New Harold",16-01-2024,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (Jan-50 emp.),83773.75,83774.0,"Excel, TensorFlow, AWS","Bahrain, New Lauren",02-04-2024,Middle,Data Science
Global_Job,Data Engineer,Company (Jan-50 emp.),77966.54,77967.0,"TensorFlow, Kubernetes, GCP, SQL, Java, Python","Bouvet Island (Bouvetoya), Lauraland",14-01-2024,Middle,Data Engineering
Global_Job,Data Engineer,Company (Jan-50 emp.),Negotiable,,"GCP, JavaScript, Kubernetes, SQL","Israel, Guerreroborough",08-04-2024,Middle,Data Engineering
Global_Job,Data Scientist,Company (10000+ emp.),Negotiable,,"TensorFlow, Java, SQL, JavaScript, Python","Barbados, Port Ryanborough",08-06-2025,Middle,Data Science
Global_Job,Data Scientist,Company (501-1000 emp.),84710.76,84711.0,"GCP, AWS, JavaScript","Austria, Mejiamouth",23-04-2024,Middle,Data Science
Global_Job,QA Engineer,Company (5001-10000 emp.),Negotiable,,"AWS, TensorFlow, GCP, Pandas, JavaScript","Dominica, Brayhaven",07-09-2023,Middle,QA & Testing
Global_Job,Data Scientist,Company (10000+ emp.),Negotiable,,"Python, AWS, GCP, Excel, SQL, Java","Aruba, South Debbie",28-12-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (51-200 emp.),Negotiable,,"Java, Pandas, Kubernetes, Excel, TensorFlow","Antigua and Barbuda, Lake Thomas",19-02-2025,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (Jan-50 emp.),80488.59,80489.0,"Python, Excel, AWS","Cocos (Keeling) Islands, New Kyle",01-09-2024,Middle,Data Science
Global_Job,Product Manager,Company (51-200 emp.),88924.38,88924.0,"SQL, JavaScript, Java, Docker, Pandas, Python","Montenegro, North Elizabeth",20-12-2024,Middle,Management
Global_Job,Data Engineer,Company (1001-5000 emp.),68432.37,68432.0,"Pandas, AWS, GCP, Excel","Guyana, New Barryland",11-02-2024,Middle,Data Engineering
Global_Job,QA Engineer,Company (Jan-50 emp.),89513.19,89513.0,"Kubernetes, Docker, Excel, GCP, Python, AWS","Djibouti, West Victoria",18-03-2024,Middle,QA & Testing
Global_Job,Product Manager,Company (201-500 emp.),62295.32,62295.0,"Kubernetes, Docker, JavaScript, Pandas, GCP, TensorFlow","Antarctica (the territory South of 60 deg S), Smithhaven",27-05-2024,Middle,Management
Global_Job,Data Scientist,Company (501-1000 emp.),88875.3,88875.0,"AWS, JavaScript, Excel, Java","Bosnia and Herzegovina, Mccarthyshire",26-02-2025,Middle,Data Science
Global_Job,Product Manager,Company (501-1000 emp.),67995.11,67995.0,"Excel, Python, Kubernetes, Pandas","France, Pamelaborough",16-05-2024,Middle,Management
Global_Job,DevOps Engineer,Company (1001-5000 emp.),83444.61,83445.0,"Python, JavaScript, SQL, AWS, TensorFlow","Bahamas, South Donaldtown",25-10-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"JavaScript, Kubernetes, Python","Armenia, Port Samuel",12-11-2024,Middle,Management
Global_Job,QA Engineer,Company (1001-5000 emp.),Negotiable,,"SQL, Excel, JavaScript, AWS","Japan, Lake Eddiefurt",03-03-2025,Middle,QA & Testing
Global_Job,Data Scientist,Company (10000+ emp.),Negotiable,,"Java, JavaScript, Docker, Pandas, Python","Guyana, West Alanville",27-08-2023,Middle,Data Science
Global_Job,QA Engineer,Company (201-500 emp.),Negotiable,,"Java, Kubernetes, GCP","Aruba, Ashleeburgh",16-06-2024,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (5001-10000 emp.),87331.37,87331.0,"SQL, Python, TensorFlow, Excel","Antarctica (the territory South of 60 deg S), Hutchinsonmouth",30-05-2024,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (10000+ emp.),59198.67,59199.0,"Docker, Kubernetes, GCP","Faroe Islands, Port Sarahfurt",25-08-2023,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (10000+ emp.),Negotiable,,"Excel, AWS, GCP, SQL, Docker, Python","Bahrain, Kaylaville",17-05-2025,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (Jan-50 emp.),109091.51,1212.0,"Docker, JavaScript, AWS, TensorFlow, Pandas","British Virgin Islands, Boltonhaven",25-05-2025,Middle,Data Science
Global_Job,QA Engineer,Company (1001-5000 emp.),Negotiable,,"Docker, AWS, Java","Bolivia, Port Amanda",18-05-2024,Middle,QA & Testing
Global_Job,QA Engineer,Company (201-500 emp.),105681.01,1174.0,"GCP, Python, JavaScript, Kubernetes, TensorFlow, Pandas","British Virgin Islands, East Jermaine",18-04-2025,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (51-200 emp.),Negotiable,,"JavaScript, Excel, AWS, Python","Fiji, Taylormouth",09-04-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (201-500 emp.),72358.53,72359.0,"Kubernetes, GCP, SQL, Pandas","Bermuda, Port Katherinemouth",04-05-2025,Middle,Management
Global_Job,Product Manager,Company (Jan-50 emp.),Negotiable,,"Excel, GCP, Kubernetes","Bosnia and Herzegovina, East Jeffrey",20-03-2025,Middle,Management
Global_Job,QA Engineer,Company (201-500 emp.),100943.29,1122.0,"Excel, TensorFlow, Python","Bolivia, Lake Seantown",06-11-2024,Middle,QA & Testing
Global_Job,AI Researcher,Company (501-1000 emp.),Negotiable,,"Python, JavaScript, SQL, Excel, TensorFlow","Czech Republic, East James",26-08-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (5001-10000 emp.),92603.54,92604.0,"Excel, Java, Docker","Croatia, Patriciaton",16-12-2023,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (5001-10000 emp.),Negotiable,,"Excel, Pandas, JavaScript, TensorFlow","Bhutan, Rhodesshire",31-05-2024,Middle,QA & Testing
Global_Job,AI Researcher,Company (201-500 emp.),81537.47,81537.0,"Excel, SQL, Kubernetes","Bahamas, Meaganport",06-10-2023,Middle,Data Science
Global_Job,Data Engineer,Company (10000+ emp.),115944.91,1288.0,"Excel, Docker, AWS","Falkland Islands (Malvinas), North Kimberly",23-01-2025,Middle,Data Engineering
Global_Job,Product Manager,Company (51-200 emp.),Negotiable,,"Python, AWS, SQL, Pandas, JavaScript, GCP","Belarus, New Loretta",15-06-2024,Middle,Management
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"Python, Pandas, Docker, Java","Cook Islands, South Sharonport",21-12-2024,Middle,Management
Global_Job,Data Engineer,Company (1001-5000 emp.),89489.39,89489.0,"JavaScript, Kubernetes, Pandas, TensorFlow, Docker, Excel","Guam, West Christophermouth",22-08-2024,Middle,Data Engineering
Global_Job,QA Engineer,Company (201-500 emp.),105162.1,1168.0,"Excel, Python, GCP, Kubernetes, TensorFlow","Brazil, Michaelmouth",27-12-2023,Middle,QA & Testing
Global_Job,Data Engineer,Company (201-500 emp.),86076.36,86076.0,"Python, Excel, GCP, AWS, Pandas","Argentina, Judithmouth",06-02-2025,Middle,Data Engineering
Global_Job,Data Scientist,Company (51-200 emp.),82925.31,82925.0,"Pandas, AWS, SQL","Aruba, Lopezton",08-05-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (5001-10000 emp.),76385.8,76386.0,"Kubernetes, TensorFlow, JavaScript","Azerbaijan, Fieldsfurt",10-12-2024,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (5001-10000 emp.),Negotiable,,"GCP, Docker, Excel, Pandas, Java, TensorFlow","Germany, Paynefort",17-08-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (501-1000 emp.),Negotiable,,"TensorFlow, GCP, Java, Python","Czech Republic, New Charles",05-04-2025,Middle,DevOps & Cloud
Global_Job,Data Engineer,Company (Jan-50 emp.),Negotiable,,"AWS, Kubernetes, Python","Denmark, North Courtney",08-10-2024,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (1001-5000 emp.),87204.08,87204.0,"GCP, JavaScript, AWS","Afghanistan, New Jasminehaven",01-08-2024,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (51-200 emp.),79093.04,79093.0,"Pandas, SQL, TensorFlow, AWS, Excel","Niger, Alvaradoview",16-12-2023,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (10000+ emp.),93500.33,93500.0,"Excel, Python, Pandas","Brunei Darussalam, South Colin",15-05-2024,Middle,DevOps & Cloud
Global_Job,Data Engineer,Company (201-500 emp.),Negotiable,,"JavaScript, TensorFlow, Excel, GCP, Docker, SQL","American Samoa, Estradamouth",20-01-2025,Middle,Data Engineering
Global_Job,Data Engineer,Company (5001-10000 emp.),107942.46,1199.0,"Pandas, JavaScript, TensorFlow, AWS, Docker, Excel","Belarus, East Robert",13-03-2025,Middle,Data Engineering
Global_Job,AI Researcher,Company (Jan-50 emp.),101565.61,1129.0,"Docker, Pandas, SQL, AWS, JavaScript, Kubernetes","Aruba, Perryview",29-07-2023,Middle,Data Science
Global_Job,AI Researcher,Company (1001-5000 emp.),Negotiable,,"JavaScript, GCP, Java, Python, Kubernetes","Ethiopia, New Kevinmouth",11-01-2025,Middle,Data Science
Global_Job,Product Manager,Company (501-1000 emp.),100018.59,1111.0,"Excel, AWS, Python, GCP, Docker","China, Baileyland",11-04-2024,Middle,Management
Global_Job,DevOps Engineer,Company (201-500 emp.),73338.34,73338.0,"AWS, Python, Kubernetes, Java","Bahamas, Jefferymouth",12-12-2023,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (5001-10000 emp.),82848.9,82849.0,"JavaScript, AWS, Excel, GCP","Swaziland, Greentown",22-09-2023,Middle,Management
Global_Job,Data Engineer,Company (501-1000 emp.),75380.04,75380.0,"AWS, Pandas, Java","Hong Kong, Lake Jacob",13-09-2023,Middle,Data Engineering
Global_Job,Data Engineer,Company (51-200 emp.),Negotiable,,"SQL, Python, Docker, TensorFlow, AWS","Bhutan, Natalieton",27-01-2025,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (501-1000 emp.),95842.38,95842.0,"Pandas, GCP, Docker, AWS","Falkland Islands (Malvinas), Sparksfort",30-12-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (Jan-50 emp.),71343.73,71344.0,"JavaScript, Docker, GCP","Dominica, Port Caleb",16-08-2024,Middle,Management
Global_Job,Data Engineer,Company (51-200 emp.),89426.47,89426.0,"TensorFlow, Java, AWS","Antigua and Barbuda, Catherineport",17-07-2023,Middle,Data Engineering
Global_Job,QA Engineer,Company (10000+ emp.),Negotiable,,"Docker, JavaScript, TensorFlow, Kubernetes, Pandas","Guinea, West Ronald",12-01-2025,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (10000+ emp.),82967.44,82967.0,"TensorFlow, GCP, Python, Kubernetes","American Samoa, Mooreshire",02-09-2024,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (201-500 emp.),Negotiable,,"JavaScript, Java, Docker, Python, GCP, TensorFlow","Japan, Simmonshaven",18-06-2025,Middle,Data Science
Global_Job,QA Engineer,Company (501-1000 emp.),64305.73,64306.0,"Python, Kubernetes, TensorFlow, Java, SQL, JavaScript","Andorra, East Andrew",13-06-2025,Middle,QA & Testing
Global_Job,Product Manager,Company (1001-5000 emp.),Negotiable,,"Kubernetes, TensorFlow, AWS, GCP","Belize, New Sabrinafurt",27-06-2025,Middle,Management
Global_Job,Data Scientist,Company (10000+ emp.),88768.02,88768.0,"JavaScript, Python, Java, Docker, GCP, Pandas","Antigua and Barbuda, Johnsonhaven",29-07-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (10000+ emp.),Negotiable,,"Excel, AWS, Kubernetes, JavaScript, Python","Faroe Islands, Matthewton",21-10-2024,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (1001-5000 emp.),94047.81,94048.0,"Excel, TensorFlow, JavaScript","Burkina Faso, Adammouth",06-04-2024,Middle,QA & Testing
Global_Job,Data Engineer,Company (10000+ emp.),Negotiable,,"Docker, AWS, SQL, GCP","Comoros, East Monicaland",14-11-2024,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (5001-10000 emp.),80862.4,80862.0,"GCP, AWS, Kubernetes, TensorFlow","Afghanistan, North Aliciaborough",24-07-2024,Middle,DevOps & Cloud
Global_Job,DevOps Engineer,Company (5001-10000 emp.),Negotiable,,"TensorFlow, Python, SQL","British Indian Ocean Territory (Chagos Archipelago), North Danielle",07-03-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (1001-5000 emp.),101644.94,1129.0,"Python, AWS, SQL, Pandas, Docker, JavaScript","Austria, New Alexander",23-09-2023,Middle,Management
Global_Job,Product Manager,Company (5001-10000 emp.),121652.09,1352.0,"Java, Docker, JavaScript, Excel, SQL, Pandas","Bangladesh, East Jeromeview",26-05-2025,Middle,Management
Global_Job,Data Scientist,Company (51-200 emp.),61536.87,61537.0,"JavaScript, Excel, TensorFlow, Kubernetes, Pandas, Docker","Aruba, Henryborough",12-12-2024,Middle,Data Science
Global_Job,AI Researcher,Company (1001-5000 emp.),96868.43,96868.0,"SQL, AWS, GCP, Excel, Kubernetes","French Polynesia, Dawnmouth",25-12-2024,Middle,Data Science
Global_Job,Product Manager,Company (1001-5000 emp.),86026.69,86027.0,"JavaScript, Kubernetes, Pandas, AWS, Python, SQL","Aruba, South Megan",24-04-2024,Middle,Management
Global_Job,Product Manager,Company (201-500 emp.),80370.36,80370.0,"TensorFlow, Kubernetes, Java, GCP, JavaScript, Python","American Samoa, Robinsonside",01-07-2025,Middle,Management
Global_Job,QA Engineer,Company (501-1000 emp.),Negotiable,,"AWS, Python, Kubernetes, JavaScript, GCP","Equatorial Guinea, Bellton",15-07-2023,Middle,QA & Testing
Global_Job,Data Engineer,Company (5001-10000 emp.),90191.95,90192.0,"Excel, Java, TensorFlow, AWS","Bosnia and Herzegovina, Lake Jessica",05-01-2025,Middle,Data Engineering
Global_Job,Data Scientist,Company (Jan-50 emp.),Negotiable,,"Pandas, TensorFlow, AWS","Burkina Faso, New Michaelland",10-08-2023,Middle,Data Science
Global_Job,Data Scientist,Company (201-500 emp.),Negotiable,,"AWS, Python, SQL","Albania, New Erica",19-08-2024,Middle,Data Science
Global_Job,QA Engineer,Company (51-200 emp.),Negotiable,,"Kubernetes, JavaScript, Python, GCP, SQL, Docker","Maldives, Joeport",05-12-2024,Middle,QA & Testing
Global_Job,AI Researcher,Company (5001-10000 emp.),Negotiable,,"Pandas, JavaScript, AWS","Antarctica (the territory South of 60 deg S), West Meganchester",20-01-2024,Middle,Data Science
Global_Job,QA Engineer,Company (201-500 emp.),Negotiable,,"Java, Python, Pandas, SQL","Bangladesh, Mccormickland",12-10-2023,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (201-500 emp.),82339.17,82339.0,"Excel, Pandas, TensorFlow, SQL, Java, Python","Guadeloupe, Lake Margaret",13-01-2024,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (1001-5000 emp.),71104.94,71105.0,"AWS, Kubernetes, Excel, Java, SQL, TensorFlow","Albania, Geraldborough",13-10-2023,Middle,Data Science
Global_Job,Data Engineer,Company (201-500 emp.),Negotiable,,"Java, Excel, Pandas, TensorFlow, Kubernetes, GCP","Barbados, Gregoryhaven",17-07-2023,Middle,Data Engineering
Global_Job,Data Engineer,Company (51-200 emp.),Negotiable,,"GCP, Python, JavaScript, Pandas, AWS","Japan, North Amber",01-02-2025,Middle,Data Engineering
Global_Job,QA Engineer,Company (1001-5000 emp.),Negotiable,,"GCP, TensorFlow, JavaScript, Java, SQL","El Salvador, Lake Diane",16-09-2023,Middle,QA & Testing
Global_Job,Product Manager,Company (5001-10000 emp.),Negotiable,,"Python, GCP, Docker, Kubernetes","Congo, Brycehaven",06-08-2023,Middle,Management
Global_Job,QA Engineer,Company (Jan-50 emp.),101405.82,1127.0,"AWS, JavaScript, TensorFlow, Kubernetes, SQL","Cote d'Ivoire, Hughesfurt",10-03-2024,Middle,QA & Testing
Global_Job,QA Engineer,Company (5001-10000 emp.),104372.23,1160.0,"Java, AWS, Docker, Python, Excel, Pandas","Belarus, East Cindyside",02-09-2023,Middle,QA & Testing
Global_Job,QA Engineer,Company (1001-5000 emp.),Negotiable,,"Pandas, TensorFlow, Docker, Kubernetes, GCP","Canada, East William",27-10-2023,Middle,QA & Testing
Global_Job,Data Scientist,Company (51-200 emp.),95409.43,95409.0,"Excel, JavaScript, SQL, Java, Python","Dominica, North Larryburgh",09-05-2024,Middle,Data Science
Global_Job,Data Scientist,Company (Jan-50 emp.),Negotiable,,"Pandas, Docker, Kubernetes, Excel","Andorra, North Lori",21-05-2024,Middle,Data Science
Global_Job,Data Engineer,Company (1001-5000 emp.),59107.54,59108.0,"Java, Excel, Pandas, Docker","Finland, Sharonland",24-06-2025,Middle,Data Engineering
Global_Job,AI Researcher,Company (51-200 emp.),99438.2,99438.0,"Docker, Kubernetes, Python, JavaScript","Belize, Brianville",13-02-2025,Middle,Data Science
Global_Job,DevOps Engineer,Company (10000+ emp.),66477.45,66477.0,"AWS, Excel, Kubernetes","Bangladesh, Curryfurt",21-01-2024,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (51-200 emp.),89354.11,89354.0,"Python, Pandas, Kubernetes, TensorFlow, AWS, Docker","Azerbaijan, Port Phillip",15-09-2024,Middle,Data Science
Global_Job,Data Scientist,Company (Jan-50 emp.),Negotiable,,"Java, SQL, GCP","China, Jenniferstad",18-03-2024,Middle,Data Science
Global_Job,QA Engineer,Company (10000+ emp.),Negotiable,,"SQL, Kubernetes, Python, AWS, TensorFlow","Algeria, Marcbury",21-01-2025,Middle,QA & Testing
Global_Job,QA Engineer,Company (10000+ emp.),Negotiable,,"Excel, Pandas, Docker","Bouvet Island (Bouvetoya), West Martin",07-02-2025,Middle,QA & Testing
Global_Job,Product Manager,Company (501-1000 emp.),Negotiable,,"SQL, GCP, Docker, Kubernetes, Python, AWS","Faroe Islands, Christinaburgh",31-08-2024,Middle,Management
Global_Job,Data Engineer,Company (1001-5000 emp.),Negotiable,,"AWS, GCP, Docker, Pandas, Python","Faroe Islands, East Larry",02-07-2025,Middle,Data Engineering
Global_Job,AI Researcher,Company (501-1000 emp.),Negotiable,,"JavaScript, Kubernetes, TensorFlow, Python, Docker","Gambia, Chenfurt",15-10-2023,Middle,Data Science
Global_Job,Data Engineer,Company (51-200 emp.),Negotiable,,"GCP, Python, Pandas, Docker","Algeria, Lukeland",02-10-2023,Middle,Data Engineering
Global_Job,Data Engineer,Company (Jan-50 emp.),Negotiable,,"Excel, Kubernetes, GCP, Docker, AWS, TensorFlow","Togo, Port Shari",01-10-2023,Middle,Data Engineering
Global_Job,QA Engineer,Company (5001-10000 emp.),89216.85,89217.0,"Python, SQL, Docker, Excel, Pandas","Chile, Anthonyburgh",21-06-2025,Middle,QA & Testing
Global_Job,Product Manager,Company (5001-10000 emp.),Negotiable,,"Excel, Python, AWS","Rwanda, South Susanshire",20-12-2023,Middle,Management
Global_Job,AI Researcher,Company (501-1000 emp.),Negotiable,,"JavaScript, Docker, Excel, Python, Kubernetes, Java","Andorra, North Samantha",11-04-2025,Middle,Data Science
